course_id,course_title,slug,domain,level,language,course_format,duration_hours,price_inr,trainer_id,mapped_skill_ids,ai_generated_summary,has_ai_tutor,has_gamified_assessment,certificate_enabled,rating,enrollment_count,status,created_at
CRS043120,Cloud Advanced Mastery Program 43120,cloud-advanced-mastery-program-43120-43120,Cloud,Advanced,Telugu,Microlearning,80,9999,USR020663,SKL00151|SKL00173|SKL00019|SKL00481,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.6,4023,Published,2026-02-06
CRS043121,Finance Advanced Mastery Program 43121,finance-advanced-mastery-program-43121-43121,Finance,Advanced,English,Live Instructor-led,80,14999,USR007185,SKL00111|SKL00154|SKL00018|SKL00155|SKL00401|SKL00283,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.6,4010,Published,2024-11-12
CRS043122,Governance Intermediate Mastery Program 43122,governance-intermediate-mastery-program-43122-43122,Governance,Intermediate,Marathi,Live Instructor-led,80,0,USR031070,SKL00002|SKL00262,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,4.9,8941,Archived,2024-06-20
CRS043123,Cybersecurity Intermediate Mastery Program 43123,cybersecurity-intermediate-mastery-program-43123-43123,Cybersecurity,Intermediate,French,Cohort-based,12,9999,USR047094,SKL00235|SKL00137|SKL00218|SKL00061|SKL00433,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,False,4.8,3560,Published,2026-04-08
CRS043124,Manufacturing Expert Mastery Program 43124,manufacturing-expert-mastery-program-43124-43124,Manufacturing,Expert,Telugu,Simulation Lab,6,9999,USR048988,SKL00449|SKL00079|SKL00011|SKL00196,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.3,1107,Under Review,2024-11-08
CRS043125,AI Advanced Mastery Program 43125,ai-advanced-mastery-program-43125-43125,AI,Advanced,Tamil,Live Instructor-led,6,24999,USR009227,SKL00283|SKL00125|SKL00431|SKL00017|SKL00319|SKL00035,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.9,2890,Archived,2026-04-11
CRS043126,Sales Intermediate Mastery Program 43126,sales-intermediate-mastery-program-43126-43126,Sales,Intermediate,English,Self-paced,8,49999,USR017388,SKL00148|SKL00248|SKL00468,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.9,8090,Under Review,2024-06-15
CRS043127,Healthcare Expert Mastery Program 43127,healthcare-expert-mastery-program-43127-43127,Healthcare,Expert,Marathi,Self-paced,40,1999,USR027565,SKL00055|SKL00160|SKL00284,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.9,8331,Under Review,2025-10-17
CRS043128,Digital Marketing Intermediate Mastery Program 43128,digital-marketing-intermediate-mastery-program-43128-43128,Digital Marketing,Intermediate,Hindi,Hybrid,8,0,USR012536,SKL00479|SKL00477|SKL00289|SKL00012|SKL00371|SKL00296,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.8,2159,Under Review,2025-12-05
CRS043129,Governance Beginner Mastery Program 43129,governance-beginner-mastery-program-43129-43129,Governance,Beginner,Marathi,Simulation Lab,120,499,USR030574,SKL00229|SKL00165|SKL00057|SKL00309|SKL00446,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.7,4258,Draft,2025-06-23
CRS043130,Full Stack Expert Mastery Program 43130,full-stack-expert-mastery-program-43130-43130,Full Stack,Expert,Gujarati,Live Instructor-led,80,14999,USR003937,SKL00061|SKL00426|SKL00394|SKL00063|SKL00257,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.6,5899,Archived,2024-06-23
CRS043131,Leadership Expert Mastery Program 43131,leadership-expert-mastery-program-43131-43131,Leadership,Expert,Bengali,Cohort-based,120,9999,USR043795,SKL00426|SKL00400|SKL00396|SKL00108,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.2,682,Published,2025-11-21
CRS043132,Quality Management Beginner Mastery Program 43132,quality-management-beginner-mastery-program-43132-43132,Quality Management,Beginner,English,Live Instructor-led,8,24999,USR020820,SKL00177|SKL00220|SKL00122,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.2,5836,Archived,2024-10-10
CRS043133,HR Beginner Mastery Program 43133,hr-beginner-mastery-program-43133-43133,HR,Beginner,English,Simulation Lab,8,999,USR036549,SKL00388|SKL00079|SKL00364|SKL00330,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.7,2335,Archived,2025-11-18
CRS043134,Data Science Beginner Mastery Program 43134,data-science-beginner-mastery-program-43134-43134,Data Science,Beginner,French,Hybrid,2,9999,USR044294,SKL00316|SKL00433|SKL00249|SKL00104|SKL00244|SKL00384,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.9,4578,Published,2025-09-26
CRS043135,Cybersecurity Beginner Mastery Program 43135,cybersecurity-beginner-mastery-program-43135-43135,Cybersecurity,Beginner,English,Hybrid,6,0,USR033783,SKL00443|SKL00270|SKL00205|SKL00170,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,False,4.7,9588,Archived,2024-10-01
CRS043136,Cybersecurity Expert Mastery Program 43136,cybersecurity-expert-mastery-program-43136-43136,Cybersecurity,Expert,French,Self-paced,6,49999,USR038923,SKL00044|SKL00052|SKL00454,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.7,8034,Published,2024-07-19
CRS043137,Cloud Intermediate Mastery Program 43137,cloud-intermediate-mastery-program-43137-43137,Cloud,Intermediate,Hindi,Self-paced,16,14999,USR046423,SKL00123|SKL00313|SKL00432|SKL00157,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.3,6627,Archived,2025-02-01
CRS043138,Data Science Expert Mastery Program 43138,data-science-expert-mastery-program-43138-43138,Data Science,Expert,Telugu,Simulation Lab,60,1999,USR035257,SKL00220|SKL00226|SKL00186|SKL00387,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.8,8879,Archived,2026-03-05
CRS043139,Data Science Intermediate Mastery Program 43139,data-science-intermediate-mastery-program-43139-43139,Data Science,Intermediate,Tamil,Cohort-based,12,49999,USR026840,SKL00277|SKL00307|SKL00177|SKL00095|SKL00334|SKL00113,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.1,8343,Under Review,2025-09-25
CRS043140,Project Management Expert Mastery Program 43140,project-management-expert-mastery-program-43140-43140,Project Management,Expert,Bengali,Live Instructor-led,6,49999,USR010452,SKL00008|SKL00484,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.3,7288,Published,2024-06-15
CRS043141,Healthcare Advanced Mastery Program 43141,healthcare-advanced-mastery-program-43141-43141,Healthcare,Advanced,Tamil,Live Instructor-led,8,9999,USR016689,SKL00418|SKL00350|SKL00208|SKL00344|SKL00017,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.2,4961,Archived,2024-05-28
CRS043142,Project Management Expert Mastery Program 43142,project-management-expert-mastery-program-43142-43142,Project Management,Expert,Arabic,Hybrid,12,999,USR041401,SKL00193|SKL00232|SKL00066,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.3,1725,Draft,2025-04-12
CRS043143,Cybersecurity Intermediate Mastery Program 43143,cybersecurity-intermediate-mastery-program-43143-43143,Cybersecurity,Intermediate,French,Microlearning,120,0,USR043554,SKL00157|SKL00182|SKL00181,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.1,2455,Under Review,2025-09-15
CRS043144,Leadership Expert Mastery Program 43144,leadership-expert-mastery-program-43144-43144,Leadership,Expert,Kannada,Self-paced,4,0,USR041665,SKL00126|SKL00274|SKL00064|SKL00174|SKL00148|SKL00410,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.3,5240,Under Review,2025-03-16
CRS043145,Cloud Intermediate Mastery Program 43145,cloud-intermediate-mastery-program-43145-43145,Cloud,Intermediate,Marathi,Hybrid,120,499,USR006365,SKL00397|SKL00188|SKL00367,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.4,8956,Archived,2025-11-19
CRS043146,Cloud Intermediate Mastery Program 43146,cloud-intermediate-mastery-program-43146-43146,Cloud,Intermediate,English,Self-paced,6,499,USR043040,SKL00378|SKL00426|SKL00194|SKL00007,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.2,784,Draft,2025-06-26
CRS043147,Leadership Advanced Mastery Program 43147,leadership-advanced-mastery-program-43147-43147,Leadership,Advanced,Marathi,Cohort-based,24,4999,USR003561,SKL00270|SKL00098|SKL00155|SKL00125|SKL00143,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,4.3,7194,Under Review,2026-04-30
CRS043148,HR Intermediate Mastery Program 43148,hr-intermediate-mastery-program-43148-43148,HR,Intermediate,Marathi,Live Instructor-led,4,24999,USR046625,SKL00369|SKL00067|SKL00422|SKL00497|SKL00221|SKL00041,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.7,8210,Draft,2025-02-16
CRS043149,HR Expert Mastery Program 43149,hr-expert-mastery-program-43149-43149,HR,Expert,Marathi,Microlearning,4,999,USR004545,SKL00272|SKL00248|SKL00095|SKL00213|SKL00069|SKL00404,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.9,3329,Archived,2026-03-06
CRS043150,Data Science Intermediate Mastery Program 43150,data-science-intermediate-mastery-program-43150-43150,Data Science,Intermediate,Marathi,Cohort-based,120,0,USR023269,SKL00407|SKL00486|SKL00287,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.5,7940,Draft,2026-04-10
CRS043151,Sales Beginner Mastery Program 43151,sales-beginner-mastery-program-43151-43151,Sales,Beginner,English,Hybrid,80,9999,USR017431,SKL00381|SKL00447|SKL00288,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.6,5535,Under Review,2026-04-24
CRS043152,Sales Intermediate Mastery Program 43152,sales-intermediate-mastery-program-43152-43152,Sales,Intermediate,Telugu,Hybrid,24,999,USR034773,SKL00187|SKL00456|SKL00234,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.6,8938,Published,2025-01-02
CRS043153,Manufacturing Intermediate Mastery Program 43153,manufacturing-intermediate-mastery-program-43153-43153,Manufacturing,Intermediate,Tamil,Hybrid,80,1999,USR042360,SKL00342|SKL00494|SKL00411|SKL00104|SKL00303|SKL00208,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.3,3484,Archived,2026-05-06
CRS043154,Cybersecurity Beginner Mastery Program 43154,cybersecurity-beginner-mastery-program-43154-43154,Cybersecurity,Beginner,Bengali,Hybrid,120,1999,USR014311,SKL00186|SKL00476|SKL00393,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,4.8,390,Published,2024-12-16
CRS043155,Full Stack Beginner Mastery Program 43155,full-stack-beginner-mastery-program-43155-43155,Full Stack,Beginner,Tamil,Self-paced,8,0,USR024876,SKL00298|SKL00064|SKL00333|SKL00039|SKL00127|SKL00196,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.5,7463,Archived,2025-11-16
CRS043156,Finance Expert Mastery Program 43156,finance-expert-mastery-program-43156-43156,Finance,Expert,Arabic,Microlearning,40,4999,USR039626,SKL00411|SKL00459|SKL00202,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.9,2285,Archived,2024-11-12
CRS043157,Project Management Beginner Mastery Program 43157,project-management-beginner-mastery-program-43157-43157,Project Management,Beginner,Arabic,Microlearning,60,999,USR043401,SKL00039|SKL00048|SKL00186|SKL00314|SKL00334|SKL00092,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.7,4166,Published,2026-05-12
CRS043158,Quality Management Expert Mastery Program 43158,quality-management-expert-mastery-program-43158-43158,Quality Management,Expert,Tamil,Hybrid,8,0,USR024921,SKL00337|SKL00110,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.0,5101,Draft,2025-05-27
CRS043159,Leadership Intermediate Mastery Program 43159,leadership-intermediate-mastery-program-43159-43159,Leadership,Intermediate,Arabic,Simulation Lab,40,4999,USR010610,SKL00012|SKL00353,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,False,3.6,2767,Published,2026-03-01
CRS043160,Leadership Intermediate Mastery Program 43160,leadership-intermediate-mastery-program-43160-43160,Leadership,Intermediate,English,Cohort-based,4,0,USR033683,SKL00040|SKL00180|SKL00330,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,4.4,6618,Under Review,2025-07-02
CRS043161,Digital Marketing Advanced Mastery Program 43161,digital-marketing-advanced-mastery-program-43161-43161,Digital Marketing,Advanced,Telugu,Microlearning,2,499,USR025579,SKL00351|SKL00399|SKL00040|SKL00257,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.8,8793,Under Review,2025-03-26
CRS043162,Governance Advanced Mastery Program 43162,governance-advanced-mastery-program-43162-43162,Governance,Advanced,English,Cohort-based,24,0,USR042898,SKL00154|SKL00481|SKL00027|SKL00330|SKL00277|SKL00069,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.7,9392,Under Review,2025-07-21
CRS043163,Leadership Advanced Mastery Program 43163,leadership-advanced-mastery-program-43163-43163,Leadership,Advanced,Arabic,Cohort-based,24,24999,USR038060,SKL00171|SKL00054|SKL00137|SKL00163|SKL00221,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.9,8237,Published,2024-06-11
CRS043164,Leadership Beginner Mastery Program 43164,leadership-beginner-mastery-program-43164-43164,Leadership,Beginner,Hindi,Simulation Lab,12,9999,USR047557,SKL00121|SKL00193|SKL00267|SKL00480|SKL00327|SKL00329,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.8,5869,Under Review,2025-05-02
CRS043165,Quality Management Beginner Mastery Program 43165,quality-management-beginner-mastery-program-43165-43165,Quality Management,Beginner,English,Simulation Lab,16,1999,USR000347,SKL00282|SKL00352|SKL00027,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.0,6382,Under Review,2025-01-16
CRS043166,Governance Advanced Mastery Program 43166,governance-advanced-mastery-program-43166-43166,Governance,Advanced,Arabic,Hybrid,60,999,USR001848,SKL00065|SKL00158|SKL00247|SKL00226|SKL00218,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,4.8,1036,Under Review,2024-09-02
CRS043167,Data Science Beginner Mastery Program 43167,data-science-beginner-mastery-program-43167-43167,Data Science,Beginner,Bengali,Microlearning,120,4999,USR033830,SKL00158|SKL00230|SKL00305|SKL00268|SKL00036,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,False,4.7,9760,Draft,2025-10-29
CRS043168,Cybersecurity Beginner Mastery Program 43168,cybersecurity-beginner-mastery-program-43168-43168,Cybersecurity,Beginner,Bengali,Simulation Lab,80,999,USR027343,SKL00052|SKL00175|SKL00386|SKL00191,"This course builds practical capability in Cybersecurity through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.7,4784,Draft,2025-06-28
CRS043169,AI Expert Mastery Program 43169,ai-expert-mastery-program-43169-43169,AI,Expert,Bengali,Live Instructor-led,40,49999,USR008408,SKL00087|SKL00059|SKL00165|SKL00424|SKL00349,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.1,9987,Published,2025-10-13
CRS043170,Data Science Expert Mastery Program 43170,data-science-expert-mastery-program-43170-43170,Data Science,Expert,Tamil,Live Instructor-led,60,499,USR024567,SKL00096|SKL00442|SKL00004|SKL00387|SKL00476|SKL00379,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.9,6833,Published,2025-10-20
CRS043171,Full Stack Expert Mastery Program 43171,full-stack-expert-mastery-program-43171-43171,Full Stack,Expert,English,Hybrid,24,999,USR020104,SKL00290|SKL00020,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.3,4451,Published,2025-08-07
CRS043172,Sales Expert Mastery Program 43172,sales-expert-mastery-program-43172-43172,Sales,Expert,Bengali,Self-paced,24,14999,USR041154,SKL00279|SKL00331|SKL00385|SKL00461,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.9,5194,Archived,2025-03-27
CRS043173,Full Stack Intermediate Mastery Program 43173,full-stack-intermediate-mastery-program-43173-43173,Full Stack,Intermediate,Tamil,Hybrid,4,999,USR047920,SKL00148|SKL00415|SKL00284|SKL00426|SKL00222|SKL00464,"This course builds practical capability in Full Stack through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.3,1768,Under Review,2025-05-04
CRS043174,Manufacturing Advanced Mastery Program 43174,manufacturing-advanced-mastery-program-43174-43174,Manufacturing,Advanced,Telugu,Hybrid,80,1999,USR041366,SKL00194|SKL00102,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.8,3491,Under Review,2024-06-20
CRS043175,Finance Advanced Mastery Program 43175,finance-advanced-mastery-program-43175-43175,Finance,Advanced,Marathi,Self-paced,2,49999,USR038955,SKL00332|SKL00339|SKL00223|SKL00046|SKL00330|SKL00357,"This course builds practical capability in Finance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.5,8888,Under Review,2025-10-09
CRS043176,HR Advanced Mastery Program 43176,hr-advanced-mastery-program-43176-43176,HR,Advanced,Tamil,Microlearning,8,49999,USR023620,SKL00304|SKL00329|SKL00103|SKL00394,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.4,7983,Draft,2024-08-28
CRS043177,Sales Beginner Mastery Program 43177,sales-beginner-mastery-program-43177-43177,Sales,Beginner,Bengali,Self-paced,8,499,USR040456,SKL00046|SKL00224|SKL00430|SKL00041|SKL00331|SKL00029,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,False,True,4.1,9250,Draft,2025-01-28
CRS043178,Healthcare Intermediate Mastery Program 43178,healthcare-intermediate-mastery-program-43178-43178,Healthcare,Intermediate,Bengali,Hybrid,40,9999,USR039491,SKL00016|SKL00061|SKL00132|SKL00104,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,4.4,907,Under Review,2024-10-01
CRS043179,Healthcare Intermediate Mastery Program 43179,healthcare-intermediate-mastery-program-43179-43179,Healthcare,Intermediate,Telugu,Cohort-based,60,4999,USR046936,SKL00200|SKL00247|SKL00449|SKL00141,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,4.3,2871,Archived,2025-06-26
CRS043180,Project Management Intermediate Mastery Program 43180,project-management-intermediate-mastery-program-43180-43180,Project Management,Intermediate,Marathi,Self-paced,16,4999,USR039701,SKL00220|SKL00063|SKL00322|SKL00496|SKL00436,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.7,1437,Draft,2024-08-17
CRS043181,Cloud Expert Mastery Program 43181,cloud-expert-mastery-program-43181-43181,Cloud,Expert,English,Self-paced,120,14999,USR010439,SKL00290|SKL00221,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.2,5933,Under Review,2025-02-14
CRS043182,Data Science Expert Mastery Program 43182,data-science-expert-mastery-program-43182-43182,Data Science,Expert,Marathi,Cohort-based,16,499,USR036346,SKL00452|SKL00003|SKL00101,"This course builds practical capability in Data Science through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.7,6684,Published,2025-03-23
CRS043183,Cloud Advanced Mastery Program 43183,cloud-advanced-mastery-program-43183-43183,Cloud,Advanced,Kannada,Self-paced,8,14999,USR032865,SKL00473|SKL00112,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.7,5349,Published,2024-10-05
CRS043184,Digital Marketing Beginner Mastery Program 43184,digital-marketing-beginner-mastery-program-43184-43184,Digital Marketing,Beginner,Telugu,Live Instructor-led,2,49999,USR033859,SKL00350|SKL00084|SKL00011,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,4.2,8790,Under Review,2025-10-08
CRS043185,Digital Marketing Beginner Mastery Program 43185,digital-marketing-beginner-mastery-program-43185-43185,Digital Marketing,Beginner,Kannada,Live Instructor-led,60,9999,USR043825,SKL00142|SKL00473|SKL00014,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,4.2,5477,Draft,2026-03-21
CRS043186,Healthcare Advanced Mastery Program 43186,healthcare-advanced-mastery-program-43186-43186,Healthcare,Advanced,Bengali,Self-paced,8,0,USR008518,SKL00330|SKL00179|SKL00069|SKL00470|SKL00188,"This course builds practical capability in Healthcare through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,5.0,4897,Archived,2024-10-20
CRS043187,AI Intermediate Mastery Program 43187,ai-intermediate-mastery-program-43187-43187,AI,Intermediate,Bengali,Self-paced,60,0,USR009129,SKL00219|SKL00372|SKL00182|SKL00205,"This course builds practical capability in AI through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.4,9217,Published,2024-05-21
CRS043188,Leadership Intermediate Mastery Program 43188,leadership-intermediate-mastery-program-43188-43188,Leadership,Intermediate,Marathi,Microlearning,40,499,USR032039,SKL00013|SKL00176|SKL00063|SKL00305|SKL00409|SKL00011,"This course builds practical capability in Leadership through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.7,4464,Archived,2026-02-24
CRS043189,Digital Marketing Advanced Mastery Program 43189,digital-marketing-advanced-mastery-program-43189-43189,Digital Marketing,Advanced,Arabic,Simulation Lab,4,999,USR024941,SKL00245|SKL00411,"This course builds practical capability in Digital Marketing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.9,4841,Under Review,2025-02-20
CRS043190,HR Intermediate Mastery Program 43190,hr-intermediate-mastery-program-43190-43190,HR,Intermediate,Arabic,Simulation Lab,80,14999,USR046772,SKL00271|SKL00190,"This course builds practical capability in HR through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,True,3.7,7560,Draft,2024-12-06
CRS043191,Cloud Intermediate Mastery Program 43191,cloud-intermediate-mastery-program-43191-43191,Cloud,Intermediate,Telugu,Cohort-based,80,14999,USR026021,SKL00301|SKL00216|SKL00349|SKL00415,"This course builds practical capability in Cloud through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,False,3.4,3390,Draft,2024-11-21
CRS043192,Manufacturing Expert Mastery Program 43192,manufacturing-expert-mastery-program-43192-43192,Manufacturing,Expert,English,Simulation Lab,60,24999,USR049432,SKL00229|SKL00391,"This course builds practical capability in Manufacturing through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,4.2,5058,Published,2024-06-10
CRS043193,Quality Management Advanced Mastery Program 43193,quality-management-advanced-mastery-program-43193-43193,Quality Management,Advanced,Marathi,Simulation Lab,2,0,USR047289,SKL00230|SKL00110|SKL00391|SKL00278|SKL00432|SKL00184,"This course builds practical capability in Quality Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.8,8389,Published,2025-04-18
CRS043194,Governance Expert Mastery Program 43194,governance-expert-mastery-program-43194-43194,Governance,Expert,Telugu,Simulation Lab,120,4999,USR007861,SKL00080|SKL00380,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,True,3.9,8002,Draft,2025-03-04
CRS043195,Governance Expert Mastery Program 43195,governance-expert-mastery-program-43195-43195,Governance,Expert,Arabic,Live Instructor-led,40,499,USR037912,SKL00291|SKL00114|SKL00439|SKL00146|SKL00108,"This course builds practical capability in Governance through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,True,False,3.3,6433,Under Review,2025-04-09
CRS043196,Project Management Advanced Mastery Program 43196,project-management-advanced-mastery-program-43196-43196,Project Management,Advanced,Kannada,Cohort-based,6,14999,USR037647,SKL00420|SKL00475|SKL00178|SKL00471|SKL00413,"This course builds practical capability in Project Management through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",True,False,False,3.4,2260,Under Review,2025-12-21
CRS043197,Sales Beginner Mastery Program 43197,sales-beginner-mastery-program-43197-43197,Sales,Beginner,French,Self-paced,6,999,USR046126,SKL00413|SKL00371|SKL00421|SKL00433,"This course builds practical capability in Sales through adaptive lessons, projects, AI tutor support, gamified assessments, and credential-linked outcomes.",False,True,True,3.5,8485,Under Review,2025-03-06
