thread_id,category,course_id,created_by_user_id,title,description,reply_count,accepted_answer_user_id,ai_answer_generated,status,created_at
FRM012816,AI Forum,CRS047212,USR031823,How to solve a practical challenge in Governance? #12816,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",247,,True,Resolved,2026-01-17
FRM012817,Project Help,CRS019408,USR039204,How to solve a practical challenge in Data Science? #12817,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",133,USR017241,False,Open,2026-02-20
FRM012818,Trainer Q&A,CRS011507,USR028489,How to solve a practical challenge in Healthcare? #12818,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",31,,True,Open,2025-11-23
FRM012819,AI Forum,CRS018023,USR021162,How to solve a practical challenge in Quality Management? #12819,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",248,USR034033,False,Closed,2025-11-28
FRM012820,Project Help,CRS023632,USR010319,How to solve a practical challenge in Cloud? #12820,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",210,,False,Pinned,2026-02-02
FRM012821,Industry Discussion,CRS040910,USR007032,How to solve a practical challenge in Data Science? #12821,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",284,USR027041,False,Open,2026-03-08
FRM012822,Industry Discussion,CRS042828,USR031137,How to solve a practical challenge in Manufacturing? #12822,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",79,USR004081,False,Closed,2026-02-22
FRM012823,Assessment Help,CRS010401,USR033273,How to solve a practical challenge in Healthcare? #12823,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",5,,True,Closed,2026-01-26
FRM012824,Project Help,CRS002223,USR000337,How to solve a practical challenge in Finance? #12824,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",103,USR005660,True,Closed,2026-01-27
FRM012825,Doubt Solving,CRS026347,USR010920,How to solve a practical challenge in Finance? #12825,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",145,USR020116,True,Resolved,2026-04-12
FRM012826,AI Forum,,USR049414,How to solve a practical challenge in Leadership? #12826,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",129,USR013991,True,Open,2025-12-31
FRM012827,Career Guidance,,USR019605,How to solve a practical challenge in Governance? #12827,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",297,USR038827,True,Open,2026-01-15
FRM012828,Assessment Help,CRS024082,USR031132,How to solve a practical challenge in Cybersecurity? #12828,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",175,,True,Pinned,2025-12-02
FRM012829,Career Guidance,,USR048839,How to solve a practical challenge in Finance? #12829,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",179,,True,Pinned,2026-02-11
FRM012830,Career Guidance,CRS043983,USR023338,How to solve a practical challenge in Cybersecurity? #12830,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",259,USR030239,False,Resolved,2026-01-15
FRM012831,Industry Discussion,CRS004464,USR046245,How to solve a practical challenge in Sales? #12831,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",191,,False,Closed,2026-02-21
FRM012832,Career Guidance,,USR026552,How to solve a practical challenge in Governance? #12832,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",3,USR002703,True,Open,2026-04-14
FRM012833,AI Forum,CRS019865,USR046444,How to solve a practical challenge in Sales? #12833,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",168,USR037709,False,Resolved,2025-12-03
FRM012834,Doubt Solving,CRS006002,USR047932,How to solve a practical challenge in Finance? #12834,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",120,,True,Closed,2025-11-29
FRM012835,Industry Discussion,CRS016286,USR048217,How to solve a practical challenge in Project Management? #12835,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",132,USR010006,False,Resolved,2025-12-14
FRM012836,Project Help,CRS024185,USR026583,How to solve a practical challenge in Sales? #12836,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",113,,False,Closed,2026-01-02
FRM012837,Project Help,CRS048957,USR019696,How to solve a practical challenge in HR? #12837,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",62,USR000004,False,Resolved,2025-12-24
FRM012838,Project Help,CRS021749,USR013093,How to solve a practical challenge in Full Stack? #12838,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",172,USR029666,True,Closed,2025-12-28
FRM012839,Career Guidance,CRS048649,USR031132,How to solve a practical challenge in Cloud? #12839,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",8,,True,Closed,2026-04-23
FRM012840,Industry Discussion,CRS029085,USR026007,How to solve a practical challenge in Manufacturing? #12840,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",52,,False,Resolved,2026-03-12
FRM012841,AI Forum,CRS022392,USR034823,How to solve a practical challenge in Project Management? #12841,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",73,,False,Pinned,2026-03-13
FRM012842,Career Guidance,CRS042828,USR010684,How to solve a practical challenge in Healthcare? #12842,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",196,,True,Resolved,2026-03-11
FRM012843,Trainer Q&A,CRS047775,USR024658,How to solve a practical challenge in Quality Management? #12843,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",95,,False,Pinned,2026-02-27
FRM012844,Assessment Help,CRS022047,USR042144,How to solve a practical challenge in Project Management? #12844,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",68,,False,Pinned,2026-04-13
FRM012845,Trainer Q&A,CRS041949,USR014884,How to solve a practical challenge in Full Stack? #12845,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",164,,False,Resolved,2025-11-17
FRM012846,Career Guidance,CRS002388,USR031134,How to solve a practical challenge in Leadership? #12846,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",122,USR025240,True,Resolved,2026-04-23
FRM012847,AI Forum,,USR040385,How to solve a practical challenge in Leadership? #12847,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",107,,True,Closed,2026-02-12
FRM012848,Doubt Solving,CRS031601,USR009761,How to solve a practical challenge in AI? #12848,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",256,USR007241,True,Pinned,2025-12-23
FRM012849,AI Forum,,USR034643,How to solve a practical challenge in Sales? #12849,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",195,,True,Resolved,2026-05-04
FRM012850,Doubt Solving,CRS018112,USR042009,How to solve a practical challenge in Cybersecurity? #12850,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",102,,True,Pinned,2026-02-12
FRM012851,Trainer Q&A,,USR042255,How to solve a practical challenge in Cybersecurity? #12851,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",142,USR036285,True,Resolved,2026-04-06
FRM012852,Career Guidance,CRS015174,USR021157,How to solve a practical challenge in Project Management? #12852,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",238,,True,Open,2025-12-25
FRM012853,Career Guidance,CRS041940,USR039119,How to solve a practical challenge in AI? #12853,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",42,,True,Open,2026-04-15
FRM012854,Project Help,CRS004649,USR036930,How to solve a practical challenge in Healthcare? #12854,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",24,USR023836,False,Closed,2025-11-15
FRM012855,Trainer Q&A,CRS021541,USR008027,How to solve a practical challenge in Governance? #12855,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",183,,True,Closed,2025-11-17
FRM012856,Project Help,CRS026089,USR013764,How to solve a practical challenge in Quality Management? #12856,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",136,USR022100,True,Closed,2026-04-25
FRM012857,AI Forum,CRS013440,USR023901,How to solve a practical challenge in Quality Management? #12857,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",92,USR041076,False,Open,2026-05-05
FRM012858,Industry Discussion,CRS047339,USR022325,How to solve a practical challenge in Healthcare? #12858,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",70,,True,Resolved,2026-03-17
FRM012859,AI Forum,CRS035641,USR006158,How to solve a practical challenge in Quality Management? #12859,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",87,USR030297,True,Closed,2025-12-25
FRM012860,Industry Discussion,CRS048984,USR006823,How to solve a practical challenge in Full Stack? #12860,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",217,USR047136,False,Resolved,2026-03-07
FRM012861,Assessment Help,,USR015294,How to solve a practical challenge in Finance? #12861,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",53,,True,Resolved,2026-01-25
FRM012862,Doubt Solving,,USR032826,How to solve a practical challenge in Manufacturing? #12862,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",209,USR005626,True,Resolved,2026-02-01
FRM012863,Career Guidance,CRS014874,USR010652,How to solve a practical challenge in Full Stack? #12863,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",9,USR037909,False,Closed,2026-01-28
FRM012864,Doubt Solving,,USR041112,How to solve a practical challenge in Leadership? #12864,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",93,,True,Closed,2026-02-26
FRM012865,Doubt Solving,CRS030823,USR016192,How to solve a practical challenge in Sales? #12865,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",20,USR038350,True,Closed,2026-01-01
FRM012866,Doubt Solving,CRS032064,USR003559,How to solve a practical challenge in HR? #12866,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",193,,True,Resolved,2026-01-03
FRM012867,AI Forum,CRS001523,USR013967,How to solve a practical challenge in Sales? #12867,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",210,USR011441,True,Open,2026-04-13
FRM012868,Industry Discussion,,USR043038,How to solve a practical challenge in Healthcare? #12868,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",148,USR001944,True,Pinned,2026-02-23
FRM012869,AI Forum,CRS014707,USR006453,How to solve a practical challenge in Cloud? #12869,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",253,,False,Pinned,2026-02-20
FRM012870,Career Guidance,CRS045504,USR044031,How to solve a practical challenge in Full Stack? #12870,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",197,,False,Open,2026-03-08
FRM012871,Doubt Solving,CRS035582,USR044602,How to solve a practical challenge in Leadership? #12871,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",205,USR035228,False,Open,2026-04-11
FRM012872,Assessment Help,CRS041265,USR028247,How to solve a practical challenge in Quality Management? #12872,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",158,USR002181,False,Open,2026-02-04
FRM012873,AI Forum,CRS032767,USR016193,How to solve a practical challenge in HR? #12873,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",292,USR026430,True,Pinned,2026-05-10
FRM012874,Project Help,CRS015153,USR025554,How to solve a practical challenge in Data Science? #12874,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",162,USR028811,False,Closed,2026-05-02
FRM012875,Doubt Solving,CRS014442,USR022861,How to solve a practical challenge in Finance? #12875,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",146,,True,Pinned,2026-01-25
FRM012876,Career Guidance,,USR041319,How to solve a practical challenge in Full Stack? #12876,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",85,,False,Resolved,2026-04-15
FRM012877,Trainer Q&A,,USR013681,How to solve a practical challenge in Cybersecurity? #12877,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",219,,True,Open,2026-04-13
FRM012878,Project Help,CRS041293,USR000356,How to solve a practical challenge in Governance? #12878,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",257,,True,Open,2026-02-14
FRM012879,Trainer Q&A,CRS023298,USR027911,How to solve a practical challenge in Full Stack? #12879,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",101,,True,Closed,2026-04-13
FRM012880,Career Guidance,CRS004742,USR047192,How to solve a practical challenge in Finance? #12880,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",163,USR019894,True,Resolved,2026-02-20
FRM012881,Career Guidance,CRS006959,USR000217,How to solve a practical challenge in Cloud? #12881,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",209,USR002966,False,Resolved,2026-04-28
FRM012882,Project Help,CRS043843,USR001861,How to solve a practical challenge in Project Management? #12882,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",138,USR025522,True,Closed,2026-01-08
FRM012883,Trainer Q&A,CRS021588,USR010659,How to solve a practical challenge in AI? #12883,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",242,USR026160,True,Open,2026-04-07
FRM012884,AI Forum,CRS006438,USR030553,How to solve a practical challenge in Leadership? #12884,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Leadership.",165,USR044234,True,Resolved,2026-03-07
FRM012885,Industry Discussion,CRS002485,USR022042,How to solve a practical challenge in Project Management? #12885,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",268,USR033716,True,Closed,2026-05-13
FRM012886,Project Help,CRS030608,USR030542,How to solve a practical challenge in Cloud? #12886,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",6,USR021285,True,Pinned,2025-12-09
FRM012887,Trainer Q&A,CRS024290,USR035843,How to solve a practical challenge in Cybersecurity? #12887,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",36,USR016133,True,Closed,2026-01-11
FRM012888,Career Guidance,CRS041382,USR036676,How to solve a practical challenge in Full Stack? #12888,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",30,,True,Closed,2026-02-07
FRM012889,Industry Discussion,,USR035605,How to solve a practical challenge in Finance? #12889,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",110,,False,Closed,2026-03-31
FRM012890,Trainer Q&A,,USR005602,How to solve a practical challenge in Quality Management? #12890,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",105,,False,Open,2025-12-02
FRM012891,Industry Discussion,CRS016610,USR015067,How to solve a practical challenge in Full Stack? #12891,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",273,USR045665,True,Open,2026-01-28
FRM012892,Project Help,CRS003797,USR040684,How to solve a practical challenge in Quality Management? #12892,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",87,USR036942,True,Resolved,2026-04-08
FRM012893,Career Guidance,,USR000718,How to solve a practical challenge in Healthcare? #12893,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",282,USR020005,False,Resolved,2026-05-07
FRM012894,Assessment Help,,USR010961,How to solve a practical challenge in Healthcare? #12894,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",272,,False,Resolved,2025-11-24
FRM012895,Doubt Solving,CRS005590,USR022815,How to solve a practical challenge in HR? #12895,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",34,,True,Resolved,2026-03-01
FRM012896,Career Guidance,CRS043772,USR014387,How to solve a practical challenge in Finance? #12896,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",102,USR047366,True,Pinned,2026-03-30
FRM012897,Doubt Solving,CRS045405,USR003886,How to solve a practical challenge in Full Stack? #12897,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",68,,False,Resolved,2026-03-12
FRM012898,Doubt Solving,,USR011001,How to solve a practical challenge in Digital Marketing? #12898,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",132,USR019031,False,Open,2026-05-12
FRM012899,Assessment Help,CRS021717,USR005638,How to solve a practical challenge in Project Management? #12899,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",73,,False,Open,2026-05-12
FRM012900,Industry Discussion,CRS013090,USR004781,How to solve a practical challenge in AI? #12900,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to AI.",177,USR014505,True,Closed,2025-12-15
FRM012901,Assessment Help,CRS002640,USR011820,How to solve a practical challenge in Quality Management? #12901,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",24,,True,Open,2026-01-21
FRM012902,Industry Discussion,CRS015063,USR032299,How to solve a practical challenge in Full Stack? #12902,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",135,USR021150,True,Open,2025-12-10
FRM012903,Project Help,CRS012485,USR043558,How to solve a practical challenge in HR? #12903,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",178,,True,Open,2026-03-13
FRM012904,Industry Discussion,CRS005210,USR033407,How to solve a practical challenge in Data Science? #12904,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",76,USR045420,True,Pinned,2026-03-06
FRM012905,Career Guidance,CRS046033,USR049244,How to solve a practical challenge in Data Science? #12905,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",86,USR018198,True,Resolved,2025-11-22
FRM012906,AI Forum,,USR021734,How to solve a practical challenge in Governance? #12906,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",64,USR049509,False,Closed,2025-12-13
FRM012907,Assessment Help,CRS014441,USR044729,How to solve a practical challenge in Manufacturing? #12907,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",212,USR041239,True,Closed,2026-04-14
FRM012908,Assessment Help,CRS036191,USR047089,How to solve a practical challenge in HR? #12908,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",40,,False,Open,2026-03-30
FRM012909,Career Guidance,,USR006515,How to solve a practical challenge in Project Management? #12909,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",253,USR034774,True,Resolved,2026-05-08
FRM012910,Doubt Solving,,USR012392,How to solve a practical challenge in Data Science? #12910,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",71,USR036882,True,Resolved,2026-03-24
FRM012911,Trainer Q&A,CRS030167,USR023180,How to solve a practical challenge in Data Science? #12911,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",230,,False,Closed,2026-03-13
FRM012912,Career Guidance,,USR019957,How to solve a practical challenge in Cybersecurity? #12912,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",139,,True,Resolved,2026-02-14
FRM012913,Trainer Q&A,CRS006558,USR001686,How to solve a practical challenge in Project Management? #12913,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",38,,True,Pinned,2026-04-07
FRM012914,Assessment Help,CRS007116,USR042147,How to solve a practical challenge in Quality Management? #12914,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",188,USR013599,True,Pinned,2026-04-14
FRM012915,Industry Discussion,,USR021885,How to solve a practical challenge in Full Stack? #12915,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",140,,False,Resolved,2026-03-08
FRM012916,Project Help,,USR044133,How to solve a practical challenge in Governance? #12916,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",128,USR042798,False,Resolved,2026-02-09
FRM012917,Doubt Solving,CRS006909,USR032249,How to solve a practical challenge in Cloud? #12917,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",174,,False,Open,2026-01-31
FRM012918,Doubt Solving,,USR018484,How to solve a practical challenge in Digital Marketing? #12918,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",140,USR009380,True,Pinned,2026-03-01
FRM012919,Assessment Help,CRS046833,USR039463,How to solve a practical challenge in Digital Marketing? #12919,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",256,,True,Pinned,2026-03-02
FRM012920,Trainer Q&A,CRS007997,USR015492,How to solve a practical challenge in Sales? #12920,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",124,,True,Pinned,2026-03-18
FRM012921,Assessment Help,CRS042307,USR012001,How to solve a practical challenge in HR? #12921,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",137,,False,Pinned,2026-03-16
FRM012922,AI Forum,,USR048258,How to solve a practical challenge in Quality Management? #12922,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",297,USR032866,False,Resolved,2026-02-18
FRM012923,Career Guidance,,USR042769,How to solve a practical challenge in Manufacturing? #12923,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",296,,True,Resolved,2026-01-13
FRM012924,AI Forum,,USR048350,How to solve a practical challenge in Healthcare? #12924,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",90,,False,Pinned,2026-03-15
FRM012925,Career Guidance,,USR049468,How to solve a practical challenge in Digital Marketing? #12925,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",245,,True,Resolved,2026-02-14
FRM012926,Project Help,CRS010546,USR028805,How to solve a practical challenge in Quality Management? #12926,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",234,USR010028,True,Closed,2026-03-22
FRM012927,AI Forum,CRS033712,USR042359,How to solve a practical challenge in Full Stack? #12927,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Full Stack.",267,USR024024,True,Closed,2025-12-29
FRM012928,Trainer Q&A,CRS043675,USR030595,How to solve a practical challenge in Data Science? #12928,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",254,,False,Closed,2026-04-19
FRM012929,Project Help,CRS029432,USR028252,How to solve a practical challenge in Manufacturing? #12929,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",238,USR006754,False,Closed,2026-04-29
FRM012930,AI Forum,CRS002705,USR002892,How to solve a practical challenge in Governance? #12930,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",159,USR004835,True,Closed,2026-04-11
FRM012931,Assessment Help,CRS000984,USR021853,How to solve a practical challenge in Healthcare? #12931,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",282,USR005922,True,Open,2025-11-20
FRM012932,Career Guidance,,USR024327,How to solve a practical challenge in Governance? #12932,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",50,USR018727,True,Pinned,2025-11-29
FRM012933,Assessment Help,CRS002629,USR010437,How to solve a practical challenge in Quality Management? #12933,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",275,USR045530,False,Resolved,2025-11-25
FRM012934,AI Forum,CRS039830,USR031057,How to solve a practical challenge in Digital Marketing? #12934,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Digital Marketing.",151,USR004621,True,Resolved,2025-12-03
FRM012935,Doubt Solving,CRS027970,USR009920,How to solve a practical challenge in Manufacturing? #12935,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",24,USR017351,False,Resolved,2026-02-01
FRM012936,Assessment Help,CRS000250,USR019540,How to solve a practical challenge in Cloud? #12936,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",68,USR042162,False,Open,2026-01-04
FRM012937,Industry Discussion,CRS004131,USR010735,How to solve a practical challenge in Quality Management? #12937,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Quality Management.",222,USR045260,True,Open,2026-05-03
FRM012938,AI Forum,CRS046728,USR040026,How to solve a practical challenge in Sales? #12938,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",283,,True,Open,2026-03-16
FRM012939,Doubt Solving,CRS032611,USR020001,How to solve a practical challenge in Manufacturing? #12939,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Manufacturing.",262,,True,Closed,2026-04-18
FRM012940,Doubt Solving,,USR017162,How to solve a practical challenge in Cybersecurity? #12940,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cybersecurity.",288,USR018258,False,Pinned,2026-02-11
FRM012941,Assessment Help,CRS048573,USR026340,How to solve a practical challenge in Healthcare? #12941,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Healthcare.",103,USR015650,True,Pinned,2026-04-29
FRM012942,AI Forum,CRS000762,USR016204,How to solve a practical challenge in Project Management? #12942,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",129,USR048823,False,Open,2026-04-04
FRM012943,Industry Discussion,CRS048338,USR000168,How to solve a practical challenge in Project Management? #12943,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",139,,True,Open,2026-04-05
FRM012944,Career Guidance,CRS018155,USR025258,How to solve a practical challenge in Finance? #12944,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Finance.",105,USR032221,True,Closed,2026-03-10
FRM012945,Project Help,,USR008831,How to solve a practical challenge in Governance? #12945,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",188,,True,Open,2025-11-19
FRM012946,AI Forum,CRS015813,USR042117,How to solve a practical challenge in Sales? #12946,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",155,,True,Resolved,2026-03-02
FRM012947,Doubt Solving,CRS038430,USR020098,How to solve a practical challenge in Governance? #12947,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",47,,True,Closed,2026-03-28
FRM012948,AI Forum,,USR036457,How to solve a practical challenge in Cloud? #12948,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",0,USR017799,True,Open,2025-12-30
FRM012949,Assessment Help,CRS002837,USR032325,How to solve a practical challenge in Project Management? #12949,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Project Management.",42,USR009824,True,Pinned,2026-02-22
FRM012950,Career Guidance,CRS010752,USR020766,How to solve a practical challenge in Data Science? #12950,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Data Science.",215,USR004006,True,Resolved,2025-12-30
FRM012951,Trainer Q&A,CRS012964,USR040528,How to solve a practical challenge in HR? #12951,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",260,,True,Open,2026-03-21
FRM012952,Doubt Solving,CRS009986,USR003336,How to solve a practical challenge in Sales? #12952,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",41,USR027364,True,Pinned,2026-04-02
FRM012953,Industry Discussion,CRS033347,USR033454,How to solve a practical challenge in Governance? #12953,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",193,USR047748,True,Pinned,2025-12-22
FRM012954,AI Forum,,USR027284,How to solve a practical challenge in Cloud? #12954,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Cloud.",139,,True,Pinned,2025-12-29
FRM012955,AI Forum,CRS040727,USR006784,How to solve a practical challenge in Sales? #12955,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Sales.",102,,True,Closed,2025-12-10
FRM012956,Doubt Solving,CRS008474,USR045113,How to solve a practical challenge in HR? #12956,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to HR.",106,USR009674,True,Pinned,2026-02-24
FRM012957,Doubt Solving,CRS001944,USR024361,How to solve a practical challenge in Governance? #12957,"Community discussion thread for peer learning, AI tutor guidance, and expert answers related to Governance.",253,USR019417,False,Closed,2026-05-11
